"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","name","alpha_2","alpha_3","country_code","iso_3166_2","region","sub_region","intermediate_region","region_code","sub_region_code","intermediate_region_code","Country","Value","COMPARABLE_SALARY"
"2022","SE","FT","Data Analyst","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Scientist","230000","USD","230000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","230000"
"2022","SE","FT","Data Scientist","140000","USD","140000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
"2022","MI","FT","Data Analyst","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","MI","FT","Data Analyst","50000","USD","50000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","50000"
"2022","SE","FT","Data Scientist","220000","USD","220000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","220000"
"2022","SE","FT","Data Scientist","140000","USD","140000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
"2022","MI","FT","Data Scientist","140000","GBP","172386","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","195893"
"2022","MI","FT","Data Scientist","70000","GBP","86193","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","97947"
"2022","SE","FT","Machine Learning Engineer","220000","USD","220000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","220000"
"2022","SE","FT","Machine Learning Engineer","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","MI","FT","Data Scientist","200000","USD","200000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2022","MI","FT","Data Scientist","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","SE","FT","Machine Learning Engineer","120000","USD","120000","AE","100","AE","S","United Arab Emirates","AE","ARE","784","ISO 3166-2:AE","Asia","Western Asia","","142","145","","United Arab Emirates","0.54","222222"
"2022","SE","FT","Machine Learning Engineer","65000","USD","65000","AE","100","AE","S","United Arab Emirates","AE","ARE","784","ISO 3166-2:AE","Asia","Western Asia","","142","145","","United Arab Emirates","0.54","120370"
"2022","EX","FT","Data Engineer","324000","USD","324000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","324000"
"2022","EX","FT","Data Engineer","216000","USD","216000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","216000"
"2022","SE","FT","Data Engineer","210000","USD","210000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","210000"
"2022","SE","FT","Data Engineer","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Data Scientist","185100","USD","185100","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","185100"
"2022","SE","FT","Data Scientist","104890","USD","104890","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","104890"
"2022","SE","FT","Data Engineer","105000","USD","105000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","105000"
"2022","SE","FT","Data Engineer","80000","USD","80000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","80000"
"2022","MI","FT","Machine Learning Developer","100000","CAD","76814","CA","100","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","82596"
"2020","SE","FT","Machine Learning Manager","157000","CAD","117104","CA","50","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","125918"
"2022","EX","FT","Director of Data Science","250000","CAD","192037","CA","50","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","206491"
"2022","MI","FT","Machine Learning Engineer","120000","USD","120000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","MI","FT","Business Data Analyst","1400000","INR","17805","IN","100","IN","M","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","59350"
"2022","MI","FT","Data Scientist","2400000","INR","30523","IN","100","IN","L","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","101743"
"2022","MI","FT","Machine Learning Infrastructure Engineer","53000","EUR","55685","PT","50","PT","L","Portugal","PT","PRT","620","ISO 3166-2:PT","Europe","Southern Europe","","150","039","","Portugal","0.65","85669"
"2022","MI","PT","Data Engineer","50000","EUR","52533","DE","50","DE","L","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","62539"
"2022","EN","FT","Data Scientist","1400000","INR","17805","IN","100","IN","M","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","59350"
"2022","MI","FT","Applied Machine Learning Scientist","75000","USD","75000","BO","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","75000"
"2022","MI","FT","Applied Data Scientist","157000","USD","157000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","157000"
"2022","MI","FT","Business Data Analyst","90000","CAD","69133","CA","50","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","74337"
"2022","EN","FT","Data Engineer","65000","USD","65000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","65000"
"2022","SE","FT","Machine Learning Engineer","65000","EUR","68293","IE","100","IE","S","Ireland","IE","IRL","372","ISO 3166-2:IE","Europe","Northern Europe","","150","154","","Ireland","0.92","74232"
"2021","MI","FT","Data Scientist","109000","USD","109000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","109000"
"2022","MI","FT","Data Scientist","88000","CAD","67597","CA","100","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","72685"
"2022","EN","FT","Computer Vision Engineer","10000","USD","10000","PT","100","LU","M","Luxembourg","LU","LUX","442","ISO 3166-2:LU","Europe","Western Europe","","150","155","","Luxembourg","0.99","10101"
"2022","MI","FT","Data Analyst","20000","USD","20000","GR","100","GR","S","Greece","GR","GRC","300","ISO 3166-2:GR","Europe","Southern Europe","","150","039","","Greece","0.63","31746"
"2021","SE","FT","Head of Data","87000","EUR","102839","SI","100","SI","L","Slovenia","SI","SVN","705","ISO 3166-2:SI","Europe","Southern Europe","","150","039","","Slovenia","0.64","160686"
"2022","SE","FT","Head of Data","200000","USD","200000","MY","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2022","EN","FT","Data Scientist","66500","CAD","51081","CA","100","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","54926"
"2022","MI","FT","Data Scientist","78000","USD","78000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","78000"
"2022","SE","FT","Data Engineer","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Engineer","115000","USD","115000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","115000"
"2022","MI","FT","Machine Learning Engineer","121000","AUD","83864","AU","100","AU","L","Australia","AU","AUS","036","ISO 3166-2:AU","Oceania","Australia and New Zealand","","009","053","","Australia","0.97","86458"
"2022","EN","FT","Data Scientist","40000","USD","40000","JP","100","MY","L","Malaysia","MY","MYS","458","ISO 3166-2:MY","Asia","South-eastern Asia","","142","035","","Malaysia","0.37","108108"
"2022","MI","FT","Head of Data","30000","EUR","31520","EE","100","EE","S","Estonia","EE","EST","233","ISO 3166-2:EE","Europe","Northern Europe","","150","154","","Estonia","0.61","51672"
"2022","SE","FT","Machine Learning Engineer","57000","EUR","59888","NL","100","NL","L","Netherlands","NL","NLD","528","ISO 3166-2:NL","Europe","Western Europe","","150","155","","Netherlands","0.88","68055"
"2020","EN","FT","Data Engineer","48000","EUR","54742","PK","100","DE","L","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","65169"
"2022","SE","FT","Research Scientist","85000","EUR","89306","FR","50","FR","L","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","107598"
"2022","EN","FT","Data Scientist","120000","AUD","83171","AU","50","AU","M","Australia","AU","AUS","036","ISO 3166-2:AU","Oceania","Australia and New Zealand","","009","053","","Australia","0.97","85743"
"2022","SE","FT","Data Scientist","165000","USD","165000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","165000"
"2022","MI","FT","Machine Learning Scientist","153000","USD","153000","US","50","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","153000"
"2022","SE","FT","Data Scientist","100000","USD","100000","BR","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Machine Learning Developer","100000","CAD","76814","CA","100","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","82596"
"2022","MI","FT","Data Scientist","150000","PLN","33609","PL","100","PL","L","Poland","PL","POL","616","ISO 3166-2:PL","Europe","Eastern Europe","","150","151","","Poland","0.46","73063"
"2022","MI","FT","Principal Data Analyst","75000","USD","75000","CA","100","CA","S","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","80645"
"2020","MI","FT","Product Data Analyst","20000","USD","20000","HN","0","HN","S","Honduras","HN","HND","340","ISO 3166-2:HN","Americas","Latin America and the Caribbean","Central America","019","419","013","Honduras","0.44","45455"
"2022","EN","CT","Applied Machine Learning Scientist","29000","EUR","30469","TN","100","CZ","M","Czechia","CZ","CZE","203","ISO 3166-2:CZ","Europe","Eastern Europe","","150","151","","Czechia","0.55","55398"
"2021","MI","FT","Research Scientist","69999","USD","69999","CZ","50","CZ","L","Czechia","CZ","CZE","203","ISO 3166-2:CZ","Europe","Eastern Europe","","150","151","","Czechia","0.55","127271"
"2022","EN","FT","Data Engineer","52800","EUR","55475","PK","100","DE","M","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","66042"
"2022","MI","FT","Research Scientist","59000","EUR","61989","AT","0","AT","L","Austria","AT","AUT","040","ISO 3166-2:AT","Europe","Western Europe","","150","155","","Austria","0.87","71252"
"2022","SE","FT","Data Science Manager","152500","USD","152500","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","152500"
"2022","EN","FT","Research Scientist","120000","USD","120000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","MI","FT","Data Scientist","135000","USD","135000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Analytics Lead","405000","USD","405000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","405000"
"2021","SE","FT","Data Engineer","150000","USD","150000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2021","SE","FT","Data Science Manager","240000","USD","240000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","240000"
"2021","MI","FT","Data Analyst","135000","USD","135000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2021","EN","FT","Data Scientist","80000","USD","80000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","80000"
"2022","SE","FT","Applied Data Scientist","380000","USD","380000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","380000"
"2022","MI","FT","Data Scientist","115000","CHF","120402","CH","0","CH","L","Switzerland","CH","CHE","756","ISO 3166-2:CH","Europe","Western Europe","","150","155","","Switzerland","1.21","99506"
"2022","SE","FT","Applied Data Scientist","177000","USD","177000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","177000"
"2022","MI","FT","Data Engineer","62000","EUR","65141","FR","100","FR","M","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","78483"
"2022","MI","FT","Data Scientist","48000","USD","48000","RU","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","48000"
"2022","EN","FT","Data Analytics Engineer","20000","USD","20000","PK","0","PK","M","Pakistan","PK","PAK","586","ISO 3166-2:PK","Asia","Southern Asia","","142","034","","Pakistan","0.25","80000"
"2021","SE","FT","Principal Data Scientist","220000","USD","220000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","220000"
"2021","MI","FT","ML Engineer","8500000","JPY","77364","JP","50","JP","S","Japan","JP","JPN","392","ISO 3166-2:JP","Asia","Eastern Asia","","142","030","","Japan","0.95","81436"
"2021","MI","FT","ML Engineer","7000000","JPY","63711","JP","50","JP","S","Japan","JP","JPN","392","ISO 3166-2:JP","Asia","Eastern Asia","","142","030","","Japan","0.95","67064"
"2022","EN","FT","Computer Vision Software Engineer","150000","USD","150000","AU","100","AU","S","Australia","AU","AUS","036","ISO 3166-2:AU","Oceania","Australia and New Zealand","","009","053","","Australia","0.97","154639"
"2021","MI","FT","Data Analyst","90000","USD","90000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2022","MI","FL","Data Scientist","100000","USD","100000","CA","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2021","EN","FT","Data Scientist","100000","USD","100000","US","0","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","EN","PT","Data Scientist","100000","USD","100000","DZ","50","DZ","M","Algeria","DZ","DZA","012","ISO 3166-2:DZ","Africa","Northern Africa","","002","015","","Algeria","0.29","344828"
"2022","SE","FT","Research Scientist","144000","USD","144000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","144000"
"2022","SE","FT","Principal Data Scientist","148000","EUR","155499","DE","100","DE","M","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","185118"
"2021","SE","FT","Computer Vision Engineer","24000","USD","24000","BR","100","BR","M","Brazil","BR","BRA","076","ISO 3166-2:BR","Americas","Latin America and the Caribbean","South America","019","419","005","Brazil","0.46","52174"
"2021","MI","FT","Applied Machine Learning Scientist","38400","USD","38400","VN","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","38400"
"2022","EN","FT","Financial Data Analyst","100000","USD","100000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2021","MI","FT","Data Scientist","82500","USD","82500","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","82500"
"2021","EN","FT","Data Scientist","42000","EUR","49646","FR","50","FR","M","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","59814"
"2021","SE","FT","Lead Data Scientist","3000000","INR","40570","IN","50","IN","L","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","135233"
"2022","EN","FT","Data Engineer","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","SE","FT","Lead Machine Learning Engineer","80000","EUR","84053","DE","0","DE","M","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","100063"
"2021","EN","FT","Machine Learning Engineer","20000","USD","20000","IN","100","IN","S","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","66667"
"2022","EN","FT","Computer Vision Engineer","125000","USD","125000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","125000"
"2021","MI","FT","Data Scientist","700000","INR","9466","IN","0","IN","S","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","31553"
"2021","SE","FT","Machine Learning Scientist","120000","USD","120000","US","50","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2021","EN","PT","Data Analyst","8760","EUR","10354","ES","50","ES","M","Spain","ES","ESP","724","ISO 3166-2:ES","Europe","Southern Europe","","150","039","","Spain","0.72","14381"
"2021","EN","FT","Applied Data Scientist","80000","GBP","110037","GB","0","GB","L","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","125042"
"2022","EN","FT","ML Engineer","20000","EUR","21013","PT","100","PT","L","Portugal","PT","PRT","620","ISO 3166-2:PT","Europe","Southern Europe","","150","039","","Portugal","0.65","32328"
"2021","EN","FT","Data Analyst","50000","USD","50000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","50000"
"2021","SE","FT","Principal Data Engineer","200000","USD","200000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2021","MI","FT","Big Data Engineer","60000","USD","60000","ES","50","RO","M","Romania","RO","ROU","642","ISO 3166-2:RO","Europe","Eastern Europe","","150","151","","Romania","0.4","150000"
"2021","MI","FT","Data Engineer","200000","USD","200000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2021","EN","FT","Machine Learning Developer","100000","USD","100000","IQ","50","IQ","S","Iraq","IQ","IRQ","368","ISO 3166-2:IQ","Asia","Western Asia","","142","145","","Iraq","0.44","227273"
"2021","MI","FT","Data Engineer","100000","USD","100000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2021","SE","FT","Machine Learning Engineer","70000","EUR","82744","BE","50","BE","M","Belgium","BE","BEL","056","ISO 3166-2:BE","Europe","Western Europe","","150","155","","Belgium","0.85","97346"
"2020","MI","FT","Data Engineer","51999","EUR","59303","DE","100","DE","S","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","70599"
"2021","MI","FT","Research Scientist","53000","EUR","62649","FR","50","FR","M","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","75481"
"2021","MI","FT","Data Engineer","60000","GBP","82528","GB","100","GB","L","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","93782"
"2021","MI","FT","Data Architect","170000","USD","170000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2021","MI","FT","Data Architect","150000","USD","150000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2021","EN","FT","BI Data Analyst","55000","USD","55000","US","50","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","55000"
"2021","EX","FT","Director of Data Science","250000","USD","250000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","250000"
"2021","EN","FT","Data Engineer","80000","USD","80000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","80000"
"2020","EN","FT","Big Data Engineer","70000","USD","70000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","70000"
"2021","EX","FT","Director of Data Science","110000","EUR","130026","DE","50","DE","M","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","154793"
"2021","EN","FT","Data Science Consultant","54000","EUR","63831","DE","50","DE","L","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","75989"
"2020","SE","FT","Data Scientist","60000","EUR","68428","GR","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","68428"
"2021","EN","FT","Machine Learning Engineer","125000","USD","125000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","125000"
"2021","SE","FT","Data Analytics Manager","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2020","MI","FT","Research Scientist","450000","USD","450000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","450000"
"2020","MI","FT","Data Analyst","41000","EUR","46759","FR","50","FR","L","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","56336"
"2020","MI","FT","Data Engineer","65000","EUR","74130","AT","50","AT","L","Austria","AT","AUT","040","ISO 3166-2:AT","Europe","Western Europe","","150","155","","Austria","0.87","85207"
"2021","SE","FT","Data Science Engineer","159500","CAD","127221","CA","50","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","136797"
"2021","SE","FT","Data Science Manager","144000","USD","144000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","144000"
"2021","EN","FT","Data Scientist","13400","USD","13400","UA","100","UA","L","Ukraine","UA","UKR","804","ISO 3166-2:UA","Europe","Eastern Europe","","150","151","","Ukraine","0.29","46207"
"2021","MI","FT","Data Scientist","95000","CAD","75774","CA","100","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","81477"
"2021","MI","FT","Data Scientist","150000","USD","150000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2020","MI","FT","Data Science Consultant","103000","USD","103000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","103000"
"2021","SE","FT","Data Engineer","153000","USD","153000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","153000"
"2021","MI","FT","Data Engineer","90000","USD","90000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2021","EN","FT","Data Analyst","90000","USD","90000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2021","EN","FT","Data Analyst","60000","USD","60000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","60000"
"2021","MI","FT","Data Scientist","50000","USD","50000","NG","100","NG","L","Nigeria","NG","NGA","566","ISO 3166-2:NG","Africa","Sub-Saharan Africa","Western Africa","002","202","011","Nigeria","0.4","125000"
"2021","EN","PT","AI Scientist","12000","USD","12000","PK","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","12000"
"2021","MI","PT","3D Computer Vision Researcher","400000","INR","5409","IN","50","IN","M","India","IN","IND","356","ISO 3166-2:IN","Asia","Southern Asia","","142","034","","India","0.3","18030"
"2021","MI","CT","ML Engineer","270000","USD","270000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","270000"
"2021","MI","FT","Applied Data Scientist","68000","CAD","54238","GB","50","CA","L","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","58320"
"2021","MI","FT","Machine Learning Engineer","40000","EUR","47282","ES","100","ES","S","Spain","ES","ESP","724","ISO 3166-2:ES","Europe","Southern Europe","","150","039","","Spain","0.72","65669"
"2021","EX","FT","Director of Data Science","130000","EUR","153667","IT","100","PL","L","Poland","PL","POL","616","ISO 3166-2:PL","Europe","Eastern Europe","","150","151","","Poland","0.46","334059"
"2021","MI","FT","Data Engineer","110000","PLN","28476","PL","100","PL","L","Poland","PL","POL","616","ISO 3166-2:PL","Europe","Eastern Europe","","150","151","","Poland","0.46","61904"
"2021","MI","FT","Data Analytics Engineer","110000","USD","110000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110000"
"2021","EN","FT","Research Scientist","60000","GBP","82528","GB","50","GB","L","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","93782"
"2020","EN","FT","Machine Learning Engineer","250000","USD","250000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","250000"
"2021","EN","FT","Data Analyst","50000","EUR","59102","FR","50","FR","M","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","71207"
"2021","SE","FT","Data Analyst","80000","USD","80000","BG","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","80000"
"2020","EN","FT","Data Analyst","10000","USD","10000","NG","100","NG","S","Nigeria","NG","NGA","566","ISO 3166-2:NG","Africa","Sub-Saharan Africa","Western Africa","002","202","011","Nigeria","0.4","25000"
"2020","EN","FT","Machine Learning Engineer","138000","USD","138000","US","100","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","138000"
"2021","MI","FT","Data Engineer","140000","USD","140000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
